1.000000000000000000e+00,3.349068728513222482e+02,6.029707155980005950e+01,9.781705196863724439e+01
2.454375446649901260e+00,3.788254244982258712e+00,3.186985212443442794e+00,2.992518023344695188e-01
1.271206157449623220e+01,1.271223904483215961e+01,1.271206564285968987e+01,2.428131340502952181e-05
5.974795285466456107e+00,4.875781738495848572e+01,2.304211383951012238e+01,9.733635867239522454e+00
1.063982710098098750e+00,1.582836805990385898e+00,1.236937036040498761e+00,1.147376878941805817e-01
1.002834134709743807e+00,7.071261239420529421e+00,3.197779614411079496e+00,1.661458085494292414e+00
3.435328342624743527e+02,1.603335387886446370e+03,9.382195974137960093e+02,2.983007947580331916e+02
2.600745567546645098e+00,4.508236062956868295e+00,3.884566949739019837e+00,3.963857955162436442e-01
1.051114321820952435e+00,1.732649640833114013e+00,1.326828901228107815e+00,1.418889533825756222e-01
1.000000025722286523e+00,2.121727978532046777e+01,2.023489429345956125e+01,3.847094553966439623e+00
